r,C,mu-detergent,gamma-detergent,mu-disinfectant,gamma-disinfectant,mu-distilled-water,gamma-distilled-water
0.13731125342150804,0.06139852226207395,0.06432703686068948,0.017918003852489175,0.09280818565805916,0.11621973601116807,0.004869701906098677,0.16238161957543315
288.48780363689525,274.6965329305627,169.7977232218828,289.6819044595969,180.43626892672256,152.42621606065174,200.4212274962881,207.03549227093558
19.279121291580466,15.262643128264823,8.183701254885252,18.35972931954028,3.8956806608837664,15.547505853670007,7.672007069452919,11.652940638854744
1.8207971120312476,3.9382522525783332,3.3217269802730307,6.20357284934521,0.3699740811065634,3.578556056738475,4.380294710341177,1.0945203846445648
4.770089082957913,0.1480199785341422,10.3268331533647,9.740142783448926,5.429408303649963,0.23099600652031774,9.988330171096216,5.806205128146807
2.8731815070988502,8.590960113711883,14.218481732391416,15.446915799547043,2.328015782805887,4.626601924890424,1.4200016085763763,2.818747253347095
12.671910880817899,19.022044782071525,3.1934703968730855,19.302936159476335,1.2972903024682174,14.75676036704326,17.759254417506977,2.1852524694540185
3.7187805934421116,9.42442768515929,9.747782169818827,4.235167479946017,8.509411280099885,18.225167747102653,1.9769717979601624,3.622298607293271
