KYDEX_r,KYDEX_K,KYDEX_m_ALC,KYDEX_g_ALC,KYDEX_m_CON,KYDEX_g_CON,KYDEX_m_DW,KYDEX_g_DW,Stainless_Steel_r,Stainless_Steel_K,Stainless_Steel_m_ALC,Stainless_Steel_g_ALC,Stainless_Steel_m_CON,Stainless_Steel_g_CON,Stainless_Steel_m_DW,Stainless_Steel_g_DW,KYDEX_C0_ALC,KYDEX_C0_CON,KYDEX_C0_DW,Stainless_Steel_C0_ALC,Stainless_Steel_C0_CON,Stainless_Steel_C0_DW
37.31828766844772,772.6246756156031,145.93716867851012,169.62258280592414,24.906339405729216,148.7628889260426,15.700686966100985,159.57995857472906,9.43912249508212,92.7622078321593,147.77117147413577,101.5075028587734,91.62495904620249,70.61877186187553,61.3004890438414,5.414167019000282,903.8276240294414,724.583739967682,940.067210917916,1432.403936688327,54.58487931261883,840.5042776652188
63.3825562118614,731.4689170568723,88.24054806837174,121.44436518566151,70.50357110276178,13.77767950247437,52.683312370343536,75.1844063892744,138.27936651772677,208.6746824070695,87.2251291162363,140.00548980133945,70.11055621883273,196.14632284453572,144.50922761652873,147.9560592667483,760.9780940485981,1154.8178336133765,995.6241852811485,137.16882270107823,1333.7977021854101,39.478694567856415
94.28154212463033,677.755048982532,170.33108307071498,96.30731034098416,175.5551893865287,45.34518948706692,132.3606146506681,72.84837447029938,105.84375115227007,43.87692620464508,0.562979210745107,1.274271937338245,20.85032902537174,134.7982554720282,102.41962671666896,64.91342279068955,946.6865252180287,1248.3521677554488,402.12283249878533,1313.0477017523685,135.98169071494675,200.36898347737363
0.9320665224821667,1132.9885471340017,118.49660199558541,162.39516381999016,141.60533904290781,119.76369576189138,80.22852615682655,68.21368027431438,29.63577499764394,39.898228598545415,87.69881697850097,12.851551943872398,104.02446337573703,26.478271709455115,59.16611317297149,196.074631819731,669.5748372012303,849.663925877692,520.0267982717119,535.8166464678394,617.0240733229335,534.172784640143
70.38966909224011,769.3796341624422,194.95592435481095,62.71262797657033,122.39018525941785,16.60257087912438,30.397612673617978,88.03177740596873,7.537062489691437,241.62925507164326,6.711190338132145,116.74558759317266,0.9252061475226947,21.96876571668056,138.03331216410578,74.85621230824786,1307.5007274937843,550.806792150083,1198.9481643017693,146.70392223761834,882.9094232974273,357.2569873843842
59.708428386019705,649.4409461770122,155.63411984280796,158.6738462880523,146.97508974273143,121.27232542986415,105.85496994580663,196.06224074217457,69.73540002458458,183.03263905708812,132.91504255291764,180.33244860046992,10.740254792784775,104.97967025019975,58.76219113998575,133.32883742522355,1468.033980407957,1328.3278496809255,981.7914270852538,322.63619448412544,166.78893516533822,181.1201372148851
24.832407687873626,1028.7532845988699,9.20390415636736,195.88150076100055,40.22488652566714,167.5605427889729,182.3501100914614,155.1103980607137,105.04731723740586,41.59385216545708,63.43057476846272,36.404378109275484,3.099623010209096,160.38309469562955,176.46356996591945,110.62888704132004,1007.3881079694634,979.5844104873687,783.7892378627413,1223.942983225154,794.512619012959,85.59715403590332
81.0399196337245,796.9333617190052,110.52709915200529,4.832829668573613,156.49568467836627,188.06220335063898,31.822970378560456,114.64126467205055,17.759092936325782,197.38886959855992,138.80593232815593,147.2852860987918,124.64788798768008,149.83802020882527,152.13465752748348,15.799435215774093,1355.3819699052808,1123.274095195307,1275.8222728095811,220.75322736738931,1498.425105782236,176.87084313660492
106.11436983191882,667.9496449615366,176.3869806613314,78.28746329239131,150.4020504170072,134.81495495926595,59.90678539320593,197.87416026446533,39.37214688261026,103.06216088512052,186.89685339171197,48.35608675380285,32.66502738895349,103.25632809328444,62.77508508679948,174.5815699640926,1240.3903637684507,1081.9682188689198,908.9268252275954,65.59263267315997,626.7599272893573,1132.9583004778226
37.89248759109909,746.6700694085752,140.13381414804545,143.37216695692092,5.772940747087141,135.53302505033187,127.99791546955603,19.121558254915417,86.73290673823423,55.857422637499596,161.14072647802587,82.15943234291356,44.80261620139201,82.02215322162793,90.21284274000159,171.85595356679957,1468.122472980767,1384.1019792244413,1130.796869664757,528.4556069811791,801.9503655944927,145.38180204525545
98.45735939026858,686.1212762567139,144.97024435882207,38.38223761391013,80.30063799836664,118.38047461288954,133.00210494761262,56.28490770173595,57.22772124548634,223.16829973923447,108.45093217634852,124.73004351045928,123.27911044887834,132.0113697919512,1.787501157811322,59.40987765591921,1410.2496881621444,1135.1658739644329,1290.711304049457,193.58926397754897,400.03947034681966,784.1446817503287
89.9017419877852,1175.7087361980355,107.84356013548515,49.18113359813192,99.815861604085,178.41107650344193,23.5489710765469,63.88677063127568,153.93581634796712,19.749048639314488,111.5025498033843,10.110619379640484,40.60179904953842,190.7645214624111,39.764959474676154,166.4880890798473,723.5827477749688,1365.3787405761059,741.1219911779463,633.9281190702836,479.3619531963296,164.42675406389395
101.8562036946258,971.7610439005963,12.29514219500305,113.21992376817668,60.93716892149552,189.41256522836656,89.15232355634002,132.24827662000388,136.55754199080573,65.87212471344691,198.43374055828792,103.67117858846018,142.65294083666652,185.82337076197197,83.66198748846865,164.69945984790894,836.0886197127073,1014.0270331723235,676.7074212562122,1407.0477201885485,100.73231775187209,253.25850649665324
84.44078167495658,618.0250063213209,64.56488152098323,131.43787447672668,90.04110570753954,102.76891288011971,187.15296698679373,95.5041582739367,31.304991494236532,19.048379887103764,182.07982479713348,126.95207800605604,26.640748230118948,191.1217523640129,21.916976943162148,40.60973590303936,617.0775925620471,658.3624413658599,1302.56452707896,156.83910375087856,218.41422033941825,878.8955807444399
24.885390484438872,633.2360949005132,113.98258711967901,148.86801789734488,131.0329374185504,35.11932862815639,189.9158576191518,182.3659021452431,184.7429074779914,62.44229267679312,47.20915728380797,169.43417676277667,66.09566763549131,36.71982957945972,6.683607883880027,77.65088439357153,475.7645060693924,1022.2148080960593,1296.5653268359786,608.2284885674965,34.504991555981945,249.60103288181952
129.34510634617143,1025.5981996321366,54.79935255727683,121.55650212773614,159.73279460682994,46.35776642454803,99.73897158385248,185.59532522269865,76.22976837503393,248.7885687887549,188.39614030458554,109.62639319608482,140.8695196925727,43.359487111572605,24.26205898554219,96.8889537151056,1361.8921456274454,1394.2113896414025,793.6439256787858,52.748098457697836,239.17137992308494,745.1090884857882
0.04695035448849527,11041.098698905931,71.10790046775195,164.4467404878025,29.12113955874256,164.51771232621985,47.493897897362004,23.926757655387078,46.6185706991092,90.44864528146773,186.6252190316594,164.74180177907118,158.1146315024915,111.76146870212042,84.25977264174493,54.729875817462045,1338.734429608052,1237.5578863459402,1217.084328717477,785.08693353703,296.3406110549638,418.082517390551
82.96282823171208,1018.1025334060874,88.73195908170052,129.65510579073822,159.6541648958863,23.250148466982235,127.70250101722822,181.08284068519797,170.71778754311114,35.749270651262194,15.460827531799271,5.30035982872703,17.624985734378495,161.07599548163236,59.41549493569178,170.901267879736,1367.4444865717765,1187.1285046876162,1099.2529152214875,1486.758535750206,370.580797621836,407.53987510121505
150.68056098444114,856.0837238060536,69.47201340039231,177.1215333773833,168.8553611997345,197.66405984292206,139.7900974149074,43.06939288523615,196.5866160273021,109.67411414235022,114.13554519601607,94.48900161494835,157.00133064417113,61.1874488890716,5.551500147905641,170.7700603473542,1209.0086554303202,798.5655236323754,914.7891628864121,1026.9311695519282,631.8672650219779,1341.2486119829298
94.06902329197622,912.6891597580169,92.2317669921351,170.1621237089556,27.90456705662363,95.53680434476377,103.58191070493564,96.39829796250588,72.88409691104638,93.5313033387845,68.58319100707398,88.86781545993519,125.81477074829151,146.8686369771434,46.02593275824467,58.21759289680317,1313.5997540357478,47.749444688054226,1052.001693335647,972.5516089754678,279.96347377836634,502.66530476011684
20.007601273894828,756.8555434576691,95.2991908974109,39.423225221443325,13.916357873980068,86.44417423347497,59.692114523417025,100.00772867880201,16.83966192437909,80.50641792079246,166.46457068964872,69.99546238313725,10.602592613408435,106.72360711846953,138.3104113508013,180.21374770116765,588.3328872030836,1165.3429298408812,1179.9966626306193,1032.0950891088223,781.3152955241771,65.59713577503523
29.74627898795239,786.6527780204393,34.83616527567588,92.43815609502599,160.48857018053647,52.207741265769684,103.8959506315509,129.59374648404216,96.3338170422691,26.048948823000984,27.846570399513972,101.14635083554926,196.342714843232,171.35592202064964,109.47457134713933,89.61030664409553,1232.72093836057,689.7509190952626,130.25883760793621,806.5051909451993,193.3727196217689,558.2463374081641
58.13543976872688,695.8959464546725,123.80645462977017,174.58045938454606,144.4428589756531,14.635876586310426,189.88602800235338,131.5571328944105,42.15793634333773,94.61061316291455,36.56700150710665,32.3004229822196,114.82537266151196,72.67916317656041,170.3218132041906,50.626757431674264,793.5430802538106,601.8885486239209,665.1602670263007,433.2745943511716,252.24481259078144,442.0307901550775
194.25798466648266,593.3281650732438,24.009524346292533,97.85735901865628,5.5871365151387575,189.1078425043243,169.86042870431376,191.40806655864807,52.02575116382413,33.02549373434043,111.14801891859332,65.1268246871481,103.42985247647157,109.28227745757653,151.80445965195605,140.933421445589,951.3926477091821,1102.938257616006,1143.0477941849313,243.82087594312483,90.44670942938357,1386.1132254462225
165.65974250733643,1019.2756553493199,187.60229339604257,110.39579177273914,126.6990425011605,165.41043179369157,115.03449990386763,152.98370906038824,150.89457668401752,29.248094686948313,49.43975727569061,134.81646596537323,60.95092841029037,54.91859289532501,189.44584703186982,90.72009055342345,722.3532318811356,1096.4946345347169,1333.9975828351203,532.0740274015336,529.7746572772675,61.42950969708482
26.21633888561883,976.6134773158269,51.442854418731244,56.247536649495736,161.54387690057837,93.36635838975675,84.33771110143466,32.060792271333646,113.46856272002755,125.1832746420266,132.54046385008175,114.94881887663686,177.3183183860432,158.1707054044057,98.85640767098283,180.54575440542294,1171.3989077043416,973.9841127121856,1132.5904217859575,537.8069910897019,1103.090267423813,1111.0360919653162
197.2666496492863,914.1635252170887,122.95013445371426,19.15763903665777,170.99383447366114,23.0527726611915,15.698130484287788,154.890383677812,60.00393657770302,61.11421751192241,178.3061635126822,191.978722621373,55.75878285541436,185.30837240834305,113.52124571648528,128.14312719023823,1475.0732204476155,276.660127509093,645.8240108662264,1244.0431320235657,441.50561306886055,150.60615804236699
175.7798322027793,1150.331911116782,56.06867371905642,113.05402914647414,105.18248110579036,192.61749070811226,84.788610502855,108.44921375645697,4.868514599667617,153.14837362034118,88.6233076535819,88.81569923437387,36.112230768759005,131.75215389666582,84.17022828219257,28.645492912909432,992.0023708097459,1476.3453366571498,1139.1311680178621,38.22779325205039,360.48175744464214,782.2004570711323
34.279200376519434,932.302597154906,163.16569639181637,120.3299959062506,192.66916331283156,109.08605299603829,66.01220294267142,72.3457503749315,154.52648881228748,73.93439882998871,86.55105574562651,44.973923029024895,4.534524748440183,138.07787637856947,72.9144284677407,94.21637760153328,1084.3372458732922,821.2893382766574,707.937045683387,1124.493104216802,991.2559342010285,840.2707649823819
107.34124248788157,748.5939252508605,150.671594186296,93.87786474254034,111.29533938777875,36.1891234934627,16.08140782460852,26.569508858170664,169.99004282226932,75.00935965027193,61.57321418365671,150.56792900596383,193.2401558824344,170.23790107951996,20.28225775405199,136.29121314039133,1235.1697661062915,1314.00995724261,533.7307343084403,1453.3151461048255,943.1231098626456,326.432847974051
8.506934427119184,807.8748837523747,93.77650208723414,153.35536082148448,75.40119860807941,62.16709379037542,122.08424177947632,17.44808566845899,112.29242878570649,148.76079023890023,124.41325821290263,140.7734746985008,9.986306060901962,81.16615473328379,188.81743354636197,126.52432932187945,1436.0608692386988,1000.6270194086977,892.8738055951649,67.12431601887162,1365.544313397293,552.9740033856538
159.4083711161145,957.8815883276133,25.473056869624777,46.491875689650186,173.38540687595255,154.96720053870365,156.0458159296887,125.10259045805945,121.43870834932629,244.7882929516552,151.30015740213253,94.37341134003022,90.27320496042694,44.163051945791175,125.29595491354956,126.71492419588826,1070.4359523465512,1405.3164371002176,901.3777930131935,322.6167926412388,852.2797414700552,362.7039569627007
26.329158882676506,1041.1214878245203,19.463811041768018,60.799719292009534,153.79804395258617,153.2535971255078,166.62947817901508,111.93987806685166,75.72973810131498,27.089388776228343,154.1298885632113,95.76544650789451,64.08784042232256,110.74838593384051,135.25620878212507,47.623681624515,656.4660365310874,1076.0912606409909,1071.9093138799701,649.2690712568444,657.2363941827273,654.016696447016
80.80319678586527,678.6952426402581,66.40599050181049,44.89171195107797,126.11020812509103,70.70743202100844,180.1450733358942,51.31086900566484,139.40815998919297,79.54180425010487,129.65073563937221,86.52363791855163,106.24119018876519,22.327914049342045,4.735884849421379,48.14238859038995,837.2334746056105,432.51991230456804,984.0435322042806,71.14792825247399,440.5363242084229,105.54555315033996
41.68250218171459,781.6286748697544,23.652775071810805,101.9463066001353,49.379420860416424,116.29547751375833,86.87110132388123,59.55067867179218,31.107794044043892,106.54881239931277,39.450450226871055,184.2082634351619,91.93305956105493,157.17845519463754,64.71723854046539,71.69557472504944,1388.7169660338022,934.991097615617,910.9940544924016,1115.8865065218722,166.43631363695437,1488.4849365051145
62.49912316412796,1012.9292338937801,28.676395062037187,17.38254421471661,20.746153486667907,167.73919864235197,167.23013228376175,60.09135462699891,161.737543624414,36.78071325295193,9.127403173920246,105.76355480786262,121.68614132955129,160.20164904161928,159.733127701341,138.67351878848103,522.3201872673648,889.5287706204819,1402.0197048700672,48.26270259713013,691.0895889966748,912.6936522743865
157.89460907810573,723.2965501500847,190.17186298844496,159.67015818926546,43.25720762429912,6.254472371084918,66.22383563748846,188.8387733580434,86.54470309388611,94.94221361375219,106.87144099929269,88.82109808107319,90.22119583114903,37.046578234732095,169.15927294761553,23.98881192521427,635.5206172112028,1171.566558236079,250.84755973344693,897.3305766836206,324.89089412598605,1012.3770098300455
37.605367497176445,866.3591449968377,128.06900826865262,195.98764144488305,126.5153487365389,105.48868352951118,172.77641591811042,97.2523995595021,98.55301628098061,14.891482669490545,34.574924696460464,62.02370748109753,164.35221122236288,151.78585797832505,82.2954526030867,80.12508644993133,1123.962757534554,840.5573369553787,762.7836066329373,843.4816816674115,1070.0932192609164,754.2428340442574
194.0455462012175,957.4171412352212,191.58262674588082,17.27405549555543,76.4941893342958,3.8367424280428386,187.03218656943804,91.98389209606582,20.68350438510953,125.89950502607314,52.17292046839568,93.11761671353933,128.36713957251035,115.6689465173268,160.21634244720474,124.81441255172277,1494.2997643116723,400.47058008686207,904.1548722728654,469.8380230839615,201.87433247199303,321.55655783946304
136.80976411859913,651.5637028349254,53.40260934166186,21.076611379411837,50.77070704662135,62.32535014299718,14.792494345186679,179.895892112468,0.387876790319841,207.44231114801167,185.91328980867695,75.22180170388155,179.94306119232576,67.63670615974127,33.04590930595885,94.3455545165179,1056.562165613912,1375.59595300415,544.0708670911403,141.21594303890268,105.40419720798567,575.3823280298968
25.428033051744258,801.189264164118,80.48496676932429,69.08208385316243,129.42242680738266,61.02541966852692,135.529365234953,89.69090429124968,117.80302639228111,216.25094220829254,93.19273094675764,137.16810097967513,173.67506875810741,170.94786427415434,0.3353238123073643,167.32773959275013,1053.2759148783002,1306.743490018949,1246.4017603238688,1203.5829473770684,427.8597215289116,519.3203413309866
166.62145366320408,813.9415668279617,147.78152458435073,63.75540671934834,81.85174128144013,81.83335952490619,3.9966512111763164,96.11942670832336,68.79672874990068,157.74279289914233,184.60317929046155,139.8571366513662,37.82581850146261,52.59553809582127,129.09281270884506,9.807874316333942,216.77308186500076,1405.4317050487625,712.4755834528116,56.97602452381001,40.720172266021564,882.6589570119771
103.176832539805,690.5608523814974,165.0081965051362,148.62946337712998,169.26158140478805,80.93167727100874,31.768555975149738,98.50986210694657,62.507596358704376,43.51948132052394,143.56516963451656,185.26815269679392,104.38277708524797,154.87274704102805,0.6564018558320894,113.02377794315248,1497.7459952043641,279.63614230101706,1108.0341432713283,449.4706441800964,173.44483096160806,1117.1208413750949
7.585242613544274,953.8129821087289,148.10930244613098,165.47115495428795,19.779800155859874,59.4252743944772,7.744210744482083,28.30927121300966,124.19960348707477,127.88127309702796,124.74042608088777,18.648764507992375,93.71339616607801,27.75950958276976,114.51354277938381,56.77137599667081,921.170125818937,1460.3158965404498,554.0355375066864,137.33003944726676,669.6827013786406,316.5614901752774
195.40887813144087,1005.4984752209169,190.28533133189035,126.11511042797954,116.38760372286747,132.97909290512752,121.99357356041448,192.1499214521107,51.418420271396734,166.4736058284913,148.75692493338713,123.9834244221255,163.35176182882006,140.46130463436947,130.96218944127762,189.80659110231733,763.7191003076018,769.2462512073392,1260.7894170481195,97.79152132734487,1442.7279302306795,131.7614893017679
114.24593509048846,911.0578151044144,152.19293887997688,190.9917925193673,20.49089865581182,66.27811047892106,190.9535558643537,79.77641396722174,146.90564977273144,77.49512167773749,47.094386760658914,157.02151276787333,48.699029918358974,93.31613414546938,176.01898084291034,19.031201369808382,480.31749095233965,990.852065936697,1130.2738638465617,483.00846224474975,489.14337634509593,972.2648048541879
31.743062564830304,949.4684211774556,146.21746631620502,52.65707941506348,49.576018627882945,170.04721219932543,71.09463861528846,141.60090649083918,193.72774125291565,109.75270566213963,133.3932166037189,166.500160173886,128.12620937637,138.65557453107954,111.14166120499272,34.16251708890692,906.1967325826384,1206.327762556492,439.13526949625214,714.8485769761598,1071.350443901284,53.97897763363077
94.05881639994466,871.9178021202764,195.10102073373716,180.80733593583352,197.57775861101808,156.99767008977895,67.89995480128424,74.50871945008058,47.61220115530818,246.93461255654532,176.62285113185015,188.4736833793408,131.18648792449915,101.44292402209251,53.845706695562924,18.599302412956753,1141.0079765047942,1461.419290157065,1244.6331631361618,143.80829500789162,992.8029612963969,157.95565403223614
62.41012014408114,738.1855837499123,138.8044883998435,184.09411144216068,184.7077811714814,173.24260651761495,45.3723267976631,24.22501161078081,5.855198592105815,25.95832774464167,125.98935736207753,88.602097833311,185.20214137868317,75.80863010575254,99.47201310186846,192.35271120696297,577.6386149938122,1001.2552805793638,898.1263605787626,174.6029162508318,104.44444957548652,1278.6379155447605
94.50864601357934,781.8846855802173,168.69621028542437,120.17368756730295,151.09766746285817,199.53536159205126,147.8769124672531,101.68152578673563,22.99744123988812,87.77917802900653,109.41887757665836,96.97495225127335,127.56631821824705,195.69753163792967,86.53356025899659,61.85530394334569,1152.9598699383928,1131.8611650548214,1459.5421268335053,357.57677180472155,962.4185095164733,310.60284442554877
100.093968389969,757.0682546159712,179.74218628603836,103.06616350242071,33.240512681344114,144.74653420474004,11.5657119471412,46.14436458840272,150.63626373815703,10.079942191733945,135.66789845356007,166.43631259999736,122.33320274804555,179.82502072725597,120.0605625911424,196.05007146246805,1362.0939475444409,987.236168586521,835.3954502461283,1158.9243159936466,1192.5103633322128,536.0579795175968
178.48997324884542,897.4861742686211,43.78710573259974,7.889322698935719,174.2170857797748,110.77205024902214,20.667548082011166,161.53760978983462,25.376634373654205,77.56362025138338,151.90477248418233,123.90384058044208,62.786304761597435,24.228233289943702,49.24518951186221,157.48970242806558,358.1287724369698,968.6469846331024,439.0125262536138,265.1819046653069,245.60752366903176,544.4322459242708
115.6880739032144,812.0689037642644,96.64737463403408,113.34283698917469,29.622062482538425,145.41532348674198,194.4499896280971,165.5594186104339,95.43978905050633,10.803438648012174,166.82909345115192,64.75969629457485,27.218892314331544,61.24366505283581,80.2935261932322,165.90882698187357,1470.2920772323644,1342.961367825369,1290.1502659863575,1094.0472787537076,36.2775366086542,334.5952042465834
88.3632367712729,820.9623633892326,17.824771523809545,79.19497241541266,161.7309878178804,50.77160668498173,178.85444099869773,167.2183834732117,173.7836604891229,123.34922594745532,60.82796006967375,12.934750845411447,115.97261666406847,33.752762280598716,30.43502685843471,167.2420329563396,1033.4392469094923,878.0885992399433,813.4131527095274,1187.1270979477283,252.27979353218197,546.4366988123325
186.4386424704013,941.0335999203411,94.051025069436,48.293859111200696,25.5336894507062,64.084285924715,118.39845793787383,16.799722133212924,132.56023041903578,190.5210735762838,195.9358810260538,178.449290473135,1.8923264308285503,45.792856579606834,1.1044078385102685,27.621249317835407,872.3580477313784,511.4763145616199,1441.709246464401,1019.8318082726229,277.8993191980169,139.6522340232872
19.53593067944821,605.1204098295144,181.19202134094266,52.02747644765853,59.34910116656993,42.17933181575005,42.67057290967997,90.4479063556243,11.625476083879228,53.024049103290736,3.692586782388574,149.86772883612082,130.68413199821333,181.1275041034514,142.23128388250706,56.70506471500829,1404.6332605100279,659.581115259918,1237.4554219187169,295.51983836369504,599.6342799429091,679.6828752388303
51.217808404861984,689.4740086892422,125.73828407066483,131.3894732472598,67.24929680667444,15.83344672870175,12.33920947746543,8.474113883131684,58.33794169187079,68.40640706875283,11.278354840159421,99.57552638273025,183.49518055195603,146.894987127013,122.34124528215308,157.0080895651376,1129.4818998005546,1489.35585536019,717.1415796405703,602.7388474792781,487.4903514620903,428.6559548122661
41.70316999786283,743.4240712322967,50.36680497034567,90.1213518474669,188.91330569404695,83.74252130454653,146.33297079298396,20.790365252221843,177.99287834855608,45.11248547693054,77.11125630235252,34.871254511442615,190.96851188175435,83.74022423158394,125.5242044187334,78.46212226817582,1481.9219901035585,1493.4618233986578,125.57693673059309,517.389187556758,1211.7212207697257,428.01930031472676
192.6875407419111,679.5177480117269,175.96024653263115,94.79917975606622,90.35440785835098,58.019848354077894,158.93047936815043,93.92951546756831,165.54200890307555,11.854432627178412,84.99138910259221,161.70633347924522,195.75420073473884,50.0542059093066,139.43877778555822,64.94055543546024,1084.0276129054148,328.91938907215103,642.4267234121777,155.95170229522745,585.3638679723566,966.5873508257777
124.3018620932683,943.2792854433559,94.99262694566892,58.3768497174803,180.77264762653894,49.561691222972335,159.00415007686811,45.339549853279706,165.77809938686926,141.3395211120125,50.33820832876425,52.33595519033949,53.074724362764634,82.55308803525271,61.11454497050992,162.10882043700215,1246.800928604628,108.02555894622465,757.5193425518622,339.3036939110363,480.04032391567597,478.9627060816724
